blockNumber,fee_in_ETH,fee_in_stETH
18662500,0.007298378734825871,0
18662926,7.453681219322354e-07,0
18663195,0.0003380324031231091,0
18663230,0.0002507293503041241,0
18663344,0.00033011449999758056,0
18663383,0.0003788069307697128,0
18663443,8.108110705965439e-05,0
18663504,6.768645082523285e-05,0
18663547,5.102929212864983e-05,0
18663590,0,0.0005001519293462589
18663631,0,0.00428383827032203
18663724,0,0.006091290109475204
18663768,0.050076012840399635,0
18663768,0,0.025241163267485316
18663774,0.049961010277537965,0
18663774,0,0.0530636443106244
18663779,0.05006276429063003,0
18663779,0,0.04811472436433809
18663782,0.04996166454313806,0
18663782,0,0.04771512098286603
18663787,0.05006016851328385,0
18663788,0,0.04781375031290874
18663791,0.04995889131102117,0
18663791,0,0.047904432920106044
18663808,8.032809749674955e-05,0
18663839,0,0.008604242229409882
18663931,0,0.005002053343348969
18664044,0,0.002569001901561846
18665105,0.00070434688717297,0
18665108,0.0012495436013261676,0
18665112,0.0012523262280575728,0
18665119,0,0.0049834286953447295
18665258,0.00759687605807268,0
18665274,0,0.00010004192135226582
18665344,0,0.004338101479717083
18665358,0,0.004479894173863422
18665746,0.00039999341316771485,0
18665910,0.0006974938769169445,0
18666112,0.000377168176010129,0
18666294,0,0.0023779873186693793
18666339,0,0.0009002656014030806
18666342,0.0004023324975893328,0
18666464,0.002770336683451548,0
18666615,5.183497254240202e-05,0
18666752,0.0003998675491969102,0
18666929,0.0009996603796742214,0
18666935,0.0008996839679068583,0
18666939,0.0008996741401450178,0
18666949,6.978431342957492e-05,0
18666980,0.0009610448273144846,0
18667091,0,0.008042664095389514
18667191,0,9.00254231574104e-06
18667531,0.004998436602467238,0
18667633,0.0012467057815229205,0
18667641,0,0.004052637279312739
18667658,0,0.0031841297485396373
18667755,0.013518154217649585,0
18667761,0,0.005361671473318861
18667821,0.026037196705147984,0
18667821,0,0.016553059222114072
18667899,0,0.015005968435626089
18668252,0,1.0003067936460988e-07
18668256,0,1.0003067924315632e-07
18668501,0,0.00027008239108449524
18668683,0,0.017463448317119927
18669220,0.0008779139290066562,0
18669292,0.0009998905728423135,0
18669372,0.00199946956852433,0
18669376,0.0038657275196731875,0
18669427,0.0014994981034621522,0
18669455,0,0.00010759327668323272
18669490,0,5.71414857339167e-07
18669498,0.0010997715557348017,0
18669546,0,0.0036872078579522566
18669566,0.00510929104685509,0
18669628,0.0004003063324259128,0
18669674,0,0.0005001167502281531
18669679,0,0.0010002243924173999
18669704,0.00045340739630302736,0
18669814,0.019993097413857713,0
18669814,0,0.012114569641503531
18669824,5.1384442013986246e-05,0
18669961,0,0.010417676093459425
18670038,0,5.29155867403461e-06
18670152,6.29034494851093e-05,0
18670332,0.0043968136046748495,0
18670377,4.998743604049836e-05,0
18670494,0.005898376765608839,0
18670529,0.01999110966753941,0
18670529,0,0.019389169950580886
18670568,0.019990961438659083,0
18670576,0.0017854549709509467,0
18670577,0,0.014447869578192548
18670698,0.002798777460478925,0
18670719,0.019988501121949057,0
18670720,0,0.018881695291486204
18670834,0,0.009638612298628516
18670861,0.019990568724880843,0
18670955,0.01000100098883563,0
18670955,0,0.019912810251678462
18670961,0,0.000641799189972906
18671184,0,0.016806099954434613
18671398,0.0029991560914103452,0
18671591,0.0007467674617347859,0
18671594,0.015361922276182936,0
18671612,0,0.0029578771188124068
18671645,0,0.001300586910641264
18671683,0,0.010003828271968515
18671780,0,0.00997569430873041
18671867,0.0006841570939889248,0
18672062,0.002499438985216498,0
18672597,9.018768711744414e-05,0
18672814,8.496985682715491e-05,0
18672829,0,0.009679282625081246
18672850,0,1.3101626621841892e-05
18673059,0.0003163761332123125,0
18673197,0.00024311945567678396,0
18673229,0.0028995675319819438,0
18673262,0.0004999151208168974,0
18673342,9.682258668044117e-05,0
18673470,0.0031750944539885384,0
18673505,0.00017219116344875616,0
18673575,0.0020835609274255165,0
18673803,5.286564156350495e-08,0
18673925,0.00011923729102018164,0
18674163,0,0.003000669534583789
18674408,0.001538662340603425,0
18674416,0,0.0026405486370889996
18674802,4.882293940766183e-05,0
18674894,0.00019996128839024356,0
18675114,0,0.0007603343274568023
18675573,0.0013997283445682733,0
18675639,0.0003000754046822171,0
18675661,0,0.006383289219663868
18675985,0.0014924365382184344,0
18676096,0.00020258994984172487,0
18676150,0.0010646083331432511,0
18676238,0.0007161384979232633,0
18676391,0.003499327523183869,0
18676499,0.0006030563907182076,0
18676533,0.0007037531316567005,0
18676542,0.0006305110737307277,0
18676565,0.0018516952697441714,0
18676587,0,0.0030007236469601676
18676632,0.0003119952645145469,0
18676666,0.0003231141914565635,0
18676718,0,0.008489525304171547
18676742,0.0009805083986960767,0
18676757,6.207424958143587e-05,0
18677076,0.0003623540267088835,0
18677191,0.00971994517791826,0
18677386,0.00039340396247754077,0
18677394,0.029055986848994776,0
18677394,0,0.017681813177682835
18677427,0,0.01200403716358622
18677437,0,0.012752373392072313
18677453,0.00048433686345762363,0
18677462,9.998847775846355e-05,0
18677595,0.0004923547112690116,0
18677659,0.00044608656688087855,0
18677664,0.0007498361236815453,0
18677724,0.0004939560988571376,0
18677726,0.0003140467025523135,0
18677845,0.00048341214089369305,0
18677983,4.3993300456580436e-05,0
18678247,0.0004999222183428229,0
18678289,0.0025235610449228577,0
18678330,0.00011118804075163032,0
18678462,0.00013281815921308725,0
18678557,0.00025616207429655956,0
18678641,0,0.00018755410985981166
18678726,0,4.907946770246165e-06
18679174,0.0002130452733636136,0
18679219,4.400434014561993e-05,0
18679525,0.006208548339995712,0
18679613,1.0997013441390599e-05,0
18679923,0.0011666680877278931,0
18680491,0.00015124726064298972,0
18680640,0,0.00590148577015292
18681087,0.0006998458571744414,0
18681099,0.00048534287504216204,0
18681245,0,0.012181958206320712
18681661,1.0751803991562986e-05,0
18681782,0.005378403657563418,0
18681875,0.00037309561830660865,0
18682004,0.0006161037588450091,0
18682135,0.0006998850800490084,0
18682793,0.0023883005946969266,0
18682835,9.989152421465963e-05,0
18682916,0.0497539536571517,0
18682916,0,0.02527892547558432
18682933,0,0.002093720487858568
18682977,0.0012625340247005544,0
18683006,0,0.004801395529843771
18683031,0,0.001413794857991077
18683052,0,0.024006456620749583
18683058,0.0003299586535847096,0
18683226,0.005106367550545706,0
18683242,0.00022408305291577037,0
18683300,0.00013328633881035495,0
18683427,1.5002250408307098e-05,0
18683570,0.0003949225033172847,0
18683670,0,0.0029838310212308298
18684147,2.3844130098164464e-05,0
18684328,0.000454178038959358,0
18684453,0.003342551371763436,0
18684829,0.0005098900696449058,0
18685018,0.021987057846528713,0
18685204,0,0.013024525620728523
18685251,0,0.01376463320331098
18685270,0.000999833469349219,0
18685844,0,1.850880821117597e-06
18685881,0.0007021894305127659,0
18685950,0.0002777367131752068,0
18686029,0,0.001800312436557762
18686030,0.0005130114026587363,0
18686277,0.011862171847072679,0
18686504,0,0.0035641132529879794
18686636,0.010055094035208982,0
18686703,0.00026324624268982334,0
18686844,0.009490147383825429,0
18686906,0,0.02100803706986861
18687337,0,1.0002551229110246e-05
18687400,0.0009827784034277618,0
18687454,0.0009628069593074668,0
18687561,0.042363338652978935,0
18687561,0,0.025286854187025743
18687742,0,0.0014006697504598095
18687818,0.0004245217503944894,0
18687912,0,0.017006320283553162
18687932,0.009749998726712884,0
18688008,0,0.00025127396580947026
18688070,0,0.00014678257708247505
18688070,0,2.5625850399547567e-05
18688256,0,0.00711241526785922
18688256,0.0006538942257636181,0
18688347,0.0007201917563029334,0
18688358,1.4519408087968796e-10,0
18688437,4.998432920785328e-05,0
18688527,0,0.0005171606204620115
18688631,0.004618450106530859,0
18688663,0,0.00045016240638804484
18688813,0.019990412351357276,0
18688813,0,0.013376469441120538
18688945,0.0004737539003677393,0
18688972,0,0.30160557595819987
18688972,0.3023034435123288,0
18689068,0,0.005730509464716636
18689138,0.0010462146683492002,0
18689193,0,0.0025009391761010636
18689198,0.0002059255090878202,0
18689226,0,0.002163502179935747
18689255,0,0.01900420551022574
18689289,0,0.00037328860881708604
18689294,0.0007515448055747755,0
18689394,0.0010722178526111781,0
18689411,0.0012868926689054198,0
18689421,0.0049991522568106714,0
18689453,0.00012801016779858114,0
18689548,0.0009288416031293261,0
18689763,0.0019995490428108063,0
18689869,0,0.0020004612195566084
18689892,1.0264916215602319e-05,0
18689921,1.3087239825123943e-05,0
18689977,0.000927054680491872,0
18689989,0,0.0013127914244976343
18690195,0.00213651377140985,0
18690212,0.0025733407598405715,0
18690237,0.0027865713325671256,0
18690275,0.003643351650878795,0
18690317,0,0.015003882172830255
18690387,0.0010148007181999125,0
18690406,0.0014997163153976215,0
18690431,0,0.0012880834577117107
18690583,0.0004920434317147729,0
18690818,4.999036249911921e-05,0
18690877,0.0035661790961508625,0
18691167,0.0001123569681608039,0
18691391,0.004898689519461256,0
18691421,0,0.01996344580979353
18691456,0.0004396756572531598,0
18691474,0.0011113303182676828,0
18691509,1.5903928689004784e-05,0
18691550,0.005135546561742893,0
18691690,0.0006220607293646791,0
18691690,0.0076178456467704166,0
18691720,0.0012320946513159246,0
18691730,0.00024271957309885927,0
18692000,0.00033800196030439594,0
18692152,0.0004624214321976311,0
18692166,6.950873491116132e-05,0
18692491,0,2.2507890160809467e-05
18692547,0.006048157198846891,0
18692596,0,0.005001555260100247
18692612,0,0.008501947084666606
18692812,9.998219672066721e-05,0
18693196,0.00041806914741212333,0
18693226,0.003499282660598518,0
18693242,0.0045105855001311155,0
18693343,0.020056127630458494,0
18693426,0,0.010004639373288967
18693703,0.0008266229351516156,0
18693741,0,0.00891272675684262
18693765,0.0016194901568482617,0
18693935,0,0.00525153703226004
18694099,0.01119627686152916,0
18694101,0,0.0015280870585336946
18694101,0.0015329063045571281,0
18694101,0.0007892995956498264,0
18694178,0.002199076606201814,0
18694343,6.723178431107444e-05,0
18694505,0,0.02320680139103595
18694556,0.006168743029798437,0
18694604,0,0.0012218270980867971
18694721,0.0019995510940107853,0
18694782,0.0009913336516887206,0
18694783,0,4.51715367289453e-05
18695012,9.997479522871461e-05,0
18695335,7.459110441786671e-06,0
18695374,0.00199946891524017,0
18695384,2.505420401835965e-05,0
18695433,0,3.2272511444988476e-06
18695443,0,0.016712475864571464
18695991,1.3251003724722522e-05,0
18696285,6.871717274366297e-05,0
18696380,0.0001932683244645091,0
18696385,0.0008029333431494159,0
18696635,6.460802471714104e-05,0
18696719,0.005014368325564787,0
18696747,0,0.001500342996449964
18696840,9.569473572906356e-05,0
18696928,0,0.00161964041934013
18697150,0,0.004747812478744481
18697188,0.00015357525991359635,0
18697480,9.117577382720519e-05,0
18697554,9.970058171065016e-05,0
18697811,0,0.0018934226377592407
18697858,0.008055893342223766,0
18697862,0.0020460064272379043,0
18697924,2.999257726326729e-05,0
18698099,0,2.902963859700172e-06
18698214,0,3.670482562943654e-05
18698253,0.003240975127953729,0
18698313,3.610498999048436e-05,0
18698373,9.997061770447765e-05,0
18698446,0.0005149256205507433,0
18698503,2.1696040387117082e-05,0
18699077,9.097749929915273e-05,0
18699231,4.99875940931908e-05,0
18699347,0.00040271585260988796,0
18699450,0.0004239122088148757,0
18699492,5.098861611399596e-06,0
18699495,0.0004998692075092827,0
18699508,1.9494837473411156e-05,0
18699550,0.001499589017963144,0
18699989,8.607589948972453e-05,0
18700118,0.0008264171433016027,0
18700377,0.0020256253097022205,0
18700380,0.0007105210218535296,0
18700532,0,0.00449224035474718
18700551,0.0009125665112379528,0
18700573,0,0.0046753185221332805
18700578,0,0.011538385270601725
18700600,0.003101091733862814,0
18700622,0.003790064293340374,0
18700648,0,0.001057473559086112
18700688,0,4.312758347391159e-05
18700713,0.0009042542820603775,0
18700723,0.0015037416553587452,0
18700726,0.0003926060486491401,0
18700740,0,0.012973155250467178
18700742,0,0.016867686906433883
18700757,0.012563164551128894,0
18700796,0.0008873527101024575,0
18700812,0.021056965421064274,0
18700849,0.000649836204168346,0
18700875,0.003780092107743002,0
18700948,0,0.006481812005664126
18701031,0,2.9744130272312098e-05
18701180,0.0004994372174907947,0
18701262,0.0030013035498598277,0
18701363,0.00040189235454607614,0
18701490,0.0019960923869561473,0
18701841,0,0.003871600206189535
18701951,0,0.0016006081708170507
18701975,0.001999235205045266,0
18702090,0,0.02309919998063537
18702147,0.003962646599689116,0
18702300,4.999192100458599e-05,0
18702317,0.0005511784178175707,0
18702510,0,1.0659521425564112e-05
18702580,0.007398419422191854,0
18702691,0.005953081164921749,0
18702774,0,0.0050015045263043754
18702870,0,0.01850291458475288
18702880,0.0010797557630056202,0
18702936,0.0009820682777328276,0
18702963,0.017227092720277826,0
18702964,0.014640182904724557,0
18702967,0.0027616666233191015,0
18703022,0,0.004702179549764031
18703209,0.00039703080518150154,0
18703341,1.3366710543604625e-05,0
18703345,0,0.0034503460003934075
18703353,0,0.0005523732995225165
18703402,0.0011993979135535408,0
18703721,0,0.016004933593792577
18704060,6.943937765581475e-05,0
18704080,0.0002918974718195207,0
18704145,0.0006085261076323272,0
18704424,0,0.05750575057505751
18704424,0.03451230917175412,0
18704426,0.001699300062327753,0
18704492,0.0003425996740290647,0
18704536,0.00020000448812778937,0
18704568,0.006891899117318953,0
18704599,0.004594277552887755,0
18704949,0.0006746578616072227,0
18704963,0.0012255510162329632,0
18705073,0.030173023326827253,0
18705073,0,0.011074529355350922
18705083,0.0003019522447977757,0
18705396,0,0.030005871899059736
18705467,0.0026020839026886945,0
18705532,0,3.1401887899815934e-06
18705584,0.0010111472872911574,0
18705720,0,0.00010000576889609292
18705763,3.9997707211604305e-05,0
18705847,1.691812511416114e-05,0
18705875,0.006164393147684298,0
18705959,1.9997277020813425e-05,0
18706013,0,0.0011961211860769835
18706027,5.8488234565786946e-05,0
18706102,0,7.3648954924678e-07
18706116,0,0.011844927404925223
18706116,0.011858306672442934,0
18706180,4.335264300773628e-05,0
18706238,3.890842407061255e-05,0
18706394,1.7134741744787806e-05,0
18706438,0.0003449505131081421,0
18706555,0,0.0007851969277048869
18706875,0.000999875499639412,0
18707135,0.005083477291354183,0
18707143,0.0049988845667676834,0
18707320,0,0.0150024318189812
18707326,0.00017367183740993436,0
18707341,0.0001499889523972968,0
18707411,0.052274859394264586,0
18707412,0,0.02475255082859972
18707426,0,0.0018007192923942886
18707518,0,0.0020007528272416473
18707609,0.012609437013137562,0
18707679,0,0.01000457101247936
18707695,0.0032495137754689624,0
18707893,0.00010995191392884736,0
18707904,0,0.0033448113561136837
18708036,0,0.00013763518022300492
18708198,0,0.01998046539651561
18708199,0,0.015980867150733595
18708369,0,0.0009999507066267468
18708667,0.0010872661011763706,0
18708677,0.0006928175502442238,0
18708684,0.00011267481277620578,0
18708745,0.00029700905717738976,0
18708765,8.500239408780457e-05,0
18708795,0.0008898668221850756,0
18708796,0.00249950447416901,0
18708800,0.0009986191587289127,0
18708879,0.0050457286734638925,0
18708908,0.00022997911051011704,0
18708991,0.0002299784648693109,0
18709024,0.005743168275886335,0
18709065,0,0.0016235475509161184
18709352,0,0.003492550330027865
18709412,0.00043204181255204977,0
18709456,0.0010998738485274442,0
18709600,0,2.038289339205749e-05
18709717,0.0019994298722084327,0
18709808,0.0008836151438039045,0
18709810,2.1126248983244657e-05,0
18709964,0.00475507923223671,0
18710097,0.0029997769776538333,0
18710366,0,0.001682210268219761
18710585,0.0004549192292749342,0
18710594,1.0530357950687748e-05,0
18710597,0.003100922400318071,0
18710635,0.0010097167801694053,0
18710691,0,2.4393132826159774e-06
18710885,0.001621898773952249,0
18711062,4.572354891742516e-05,0
18711090,0.0017988805599425605,0
18711100,0.0023170242192432234,0
18711187,0.0008754106045747865,0
18711248,0.0009781777696649008,0
18711424,0,0.0030010845839124286
18711568,0,0.005501702892417139
18711647,0,0.010002149592588503
18711823,0.00035664667860947375,0
18711846,0.006817223636503053,0
18711868,0.00020221130928056618,0
18712046,0.0004033835224499531,0
18712207,0.0020098454984636962,0
18712213,0.0006494875819259598,0
18712289,0,0.0001768335767323519
18712531,2.5146000605003538e-05,0
18712558,0,0.007954632796027112
18712563,0,0.0021538730712355363
18712564,0,0.003227117704503401
18712564,0,0.0063237249674857705
18712583,0.0008968311924267078,0
18712631,0,0.004100104347035282
18712685,0.005576466976632908,0
18712820,0.00023481616674910307,0
18712821,0.0019982360562380646,0
18712909,0.0015182007393373638,0
18712929,0.00021590570559079116,0
18712935,0.001528794992043388,0
18712936,0.00044648236908358173,0
18713180,0.0009965214292324124,0
18713213,0.0003136775919784943,0
18713242,0.0003146857953744806,0
18713340,0,8.872140299433984e-07
18713380,0.00045559251118591136,0
18713391,0.0019998414195932105,0
18713440,9.998058103517987e-06,0
18713447,0.0023005207242346526,0
18713453,0.0007604468969071012,0
18713699,0.0012170863710946735,0
18713877,0.0029991755620782904,0
18714030,0.002050226428508231,0
18714049,0.0029705874163402004,0
18714090,0.024980879899788356,0
18714161,0,0.030014294785695127
18714182,0,0.0032008757806136702
18714298,0,0.006401382827120058
18714354,0.0019996216748170287,0
18714457,0.004998843665672621,0
18714665,0,0.00010502742642119535
18714803,0.0004587160998487823,0
18714859,0.00016304432609487793,0
18714938,0.011106900484111027,0
18715020,0.0010096141295075096,0
18715048,0.0009687353357889626,0
18715125,0,1.056117781167414e-05
18715172,0,0.010503819234346153
18715199,0.004998349877504978,0
18715634,0.0006037309249712188,0
18715731,1.3891463570715668e-05,0
18715744,0.00016283741700197593,0
18715769,9.996253912108125e-05,0
18715783,0.002559629194200404,0
18715786,0.00039074672932296544,0
18716053,0,0.004161965546650411
18716136,0.000445602724813256,0
18716167,0,1.7607540483936917e-06
18716294,0.000512995201783712,0
18716298,0.0006996928493808251,0
18716597,0.010001180005692877,0
18716711,0,0.024510186107478144
18716825,0.013570951166894659,0
18716827,0.001417706670139237,0
18716884,0.004019249129113655,0
18717043,0,0.007903555759829413
18717068,7.227093064874781e-05,0
18717214,0,0.05800580058005801
18717214,0.03081966791101711,0
18717216,0.024121668332816596,0
18717264,0.0001149999570919831,0
18717299,0.011979257431770687,0
18717401,0.0007585570811022962,0
18717477,0,0.00035128267198435685
18717556,0,0.002951475273322138
18717567,0,7.986008266175798e-05
18717577,0.00016305275429833807,0
18717654,0.0004997570558639394,0
18717706,0,0.004222378283069104
18717743,0,0.019996303471154612
18717896,4.579011108722548e-05,0
18718062,0,0.067006700670067
18718062,0.05562542497589091,0
18718159,0.0004081418146395465,0
18718177,2.0282382949189862e-05,0
18718191,0.0054454369946833284,0
18718292,0,7.549505020092443e-05
18718294,7.318043549682118e-05,0
18718302,0.0004999353951255442,0
18718305,0.004262230379209213,0
18718553,0.004998925561332332,0
18718584,0.0027491045890217012,0
18718700,0,0.0003100861216189629
18718735,0.0035086740212132575,0
18718843,0.0,0
18718958,0,0.001000312702028072
18718963,0,0.001993441609855979
18718977,9.997172457092725e-05,0
18719114,0,0.0036077803565352827
18719132,0.001999496982228524,0
18719180,0.0011205921575090166,0
18719225,1.0001000100010003e-22,0
18719547,0.0010392195394081864,0
18719759,0.00299907468083225,0
18719764,0.0005458197668062372,0
18719830,0,0.004042375781963193
18720331,0.000556110025881512,0
18720396,0,0.00790194488088114
18720398,0.011396189417013758,0
18720726,0,0.0010003320860721156
18720757,0,0.004451329519275351
18720779,0,0.0008178418169488206
18721074,9.996038740553531e-06,0
18721107,0,0.00044752909880399375
18721124,5.997653540132044e-05,0
18721200,0.000654245807269126,0
18721227,0.03307156861202159,0
18721237,0.571997231201697,0
18721237,0,0.49601609835328947
18721237,0,0.025220638659077088
18721238,0,0.031547076096105846
18721238,0,0.011291946249416344
18721243,0,0.03370446485504393
18721605,0.0009187384241277411,0
18721655,0,0.01762318991247748
18721741,0.004650901181014297,0
18721751,0.0010254063823789067,0
18721793,0.031704102429123214,0
18721799,0,0.017393434291862766
18721808,0,0.0034682962971537465
18721819,0,0.005420913210523599
18721819,0,0.01626557781206937
18721820,0.024273949391222946,0
18721827,0,0.018760964425131473
18721841,0,0.0043140184081116115
18721856,0.002999142230930533,0
18721879,0.0027991000224479633,0
18721914,0,0.0021421603869631917
18721926,0,0.007811499680984022
18721930,0.0034265126414274563,0
18721931,0.005661781044445039,0
18721937,0.0011486422957227883,0
18721946,0.004594407578281937,0
18721950,0.00459414901996689,0
18721963,0.011403670106908924,0
18721964,0.007463897718867641,0
18721968,0.007688966416385388,0
18721980,0,0.033979431478932474
18722115,0,1.9117571452827973e-05
18722171,4.998180058096824e-05,0
18722237,0,7.08011671725385e-07
18722283,0.0033129178694746714,0
18722430,0,0.01321965098514755
18722438,0.0005170586803665592,0
18722496,0.0019994767808148915,0
18722568,0.0015006737737937243,0
18722734,0.0001979386627632154,0
18722747,0,0.0054014129481041685
18722820,0,0.0005001127598949488
18722839,0.0025729779214958125,0
18722851,0.022003505638899058,0
18722955,0,0.0019326083824860918
18722959,0,0.009651232972967999
18723041,0,0.0047004077211184
18723118,0.004998226874279291,0
18723128,0.004997920875165396,0
18723240,0,0.0055022710595536446
18723320,0.0006819910735788194,0
18723631,0.013429177372165757,0
18723642,0.007161324545259719,0
18723711,0.0006769799558002106,0
18723741,0,0.008639299570816997
18723803,0,6.601798975483667e-07
18723847,0,4.363683350986121e-07
18723879,0.0016342731936625867,0
18723893,0.010236778213346169,0
18723941,0,0.03601682262399472
18723952,0.0007592406851665333,0
18723955,0.0006405381351785045,0
18723970,0.0006248327361207413,0
18723991,0.0007380775094390881,0
18724005,0.0009997133950097124,0
18724011,0.0007497770133787269,0
18724081,0,1.0003019355042255e-05
18724131,0.003461340509861223,0
18724138,0,6.702306423759314e-06
18724180,2.000131819075804e-05,0
18724328,3.0430783461575915e-06,0
18724507,0.00019993088218230658,0
18724597,0.004998112930032825,0
18724665,2.9987754099845407e-05,0
18724671,0,7.186978308599853e-07
18724740,0.0002130118290102153,0
18724771,0.00036873372146403017,0
18724833,0.00036976673215689533,0
18724843,0.00035845414138391306,0
18724886,0,4.0660780006039596e-05
18725013,0,0.004303510078660993
18725310,0.0031396338246775348,0
18725458,0.020302606078939044,0
18725715,0,0.030554456622530684
18725733,0.0003952013707874932,0
18725765,0.0026368393720281407,0
18725965,0.030584377095157652,0
18726194,0.002185559163054489,0
18726198,0,0.01411635279014575
18726431,0.006484614092754234,0
18726475,0.018391960613936435,0
18726475,0,0.024006427484368424
18726481,0.019039301163538847,0
18726481,0,0.018713703715238384
18726489,0.017493286785604523,0
18726489,0,0.016994970767973943
18726495,0.012995288988256514,0
18726728,0,0.0008816435908050068
18726734,0.049948466984316875,0
18726734,0,0.025583703797176335
18726758,0.049933515968904274,0
18726758,0,0.04332878934290638
18726785,0.04992942949323361,0
18726785,0,0.04418494667779502
18726797,0.04992586684291285,0
18726797,0,0.045348416683595676
18726820,0,0.0014367593718196674
18726849,0,0.01001155775842503
18726917,0,0.03002519024964742
18726971,0,0.010704065427708414
18727014,0.0010783513410204122,0
18727109,0.0001877335563887927,0
18727247,0.006996916336160293,0
18727294,0,0.015009118480983399
18727301,0,9.004638578786855e-05
18727315,0,0.010924891335036007
18727439,0,2.194285495026595e-05
18727511,0,4.001522001670638e-05
18727690,0,0.0005206525391320649
18727724,0,0.00029160361980676774
18727745,0,5.575777479598882e-05
18727766,0,7.182454834967813e-05
18727777,0,9.003313729380593e-05
18727812,0.041468696184972766,0
18727812,0,0.021668882722650377
18727824,0,6.002911648153255e-05
18727837,0.05994140060579801,0
18727837,0,0.05872488429842333
18727848,0,6.003750287668711e-05
18727868,0,4.508423770663137e-05
18727882,0,3.302058953450951e-05
18728005,0,0.010803994516719127
18728026,0,0.004192023027847195
18728163,0,0.0017758202989174889
18728211,0,0.0003001249198128676
18728510,0.004385564059847045,0
18728550,0.00011469356195811067,0
18728629,0.0005497399274772939,0
18728695,0,0.008189869733822226
18728751,0.006021865501840667,0
18728848,0.000269305250207258,0
18729009,0,0.00017311904512093106
18729029,0.00018872586534781794,0
18729067,4.9977324182374554e-05,0
18729152,0.000313524318119093,0
18729389,0.11478250671354588,0
18729389,0,0.09685559052323409
18729742,0,0.016072077367497297
18729831,0.0005410427460416962,0
18730097,0,0.0007003391985752187
18730189,0.00031962931676863523,0
18730825,0.0005997074191737027,0
18731061,0.00028008337209330136,0
18731065,0.0011993975045359747,0
18731164,6.696590938916e-06,0
18731164,3.506509842494449e-09,0
18731258,9.996928852179791e-06,0
18731304,0,5.670670278301487e-07
18731380,0.008039602010888883,0
18731384,0,0.018008954308500903
18731687,0.003005707756238976,0
18731805,0.059938500212426825,0
18731805,0,0.04538902889257707
18731827,0.005596434278794136,0
18731906,2.6507622662624954e-05,0
18731954,0.009800980763365262,0
18731954,0,0.0150903604356335
18732076,0,6.002441577746043e-06
18732137,0,0.016187733120091738
18732137,0,0.04419566217036564
18732137,0.016186639932898532,0
18732138,0.011822557706256981,0
18732192,0.006669431309583086,0
18732298,5.024335775048425e-06,0
18732351,0,4.761435776710818e-06
18732536,0.0006931445772620301,0
18732654,0.0004998482104831973,0
18732660,0,2.5181741740074852e-06
18732686,0.0035003500350035007,0
18732739,0.006000681615190388,0
18732741,0.0015219238454963712,0
18732956,1.0088518803058277e-06,0
18732957,0,0.004092704780565672
18733302,0.0002719142284723525,0
18733359,0.000628936951304448,0
18733375,0.0010846776081524627,0
18733603,0.020216539686010632,0
18733631,0,0.004803045038107263
18733749,0.0036976792421365722,0
18733788,0,0.002301463245874974
18734010,0,0.001302730257468211
18734033,0,0.019831493036919827
18734128,0.00026937564580297536,0
18734433,0,0.015318848068869491
18734433,0.015702985063269483,0
18734465,0,0.00020007563447460455
18734470,0.0008596714206091326,0
18734642,0,0.000600230283701711
18734821,9.996194029484341e-05,0
18734833,0,7.298441020055106e-08
18734904,0.0009996117730358821,0
18735036,0.00010658538852189666,0
18735174,0,0.00044128510206605355
18735236,0,0.000875709200732993
18735277,0,0.021792907221923133
18735371,0.0009240343976853371,0
18735511,0.00899838782969152,0
18735511,0.005369046938492296,0
18735616,0.014994123072765729,0
18735635,0.0009790070017218332,0
18735667,0.009994431927351013,0
18735718,0,0.003121644369659464
18735835,0,0.010005188274903223
18736046,0.004303190712597268,0
18736125,0,0.005002398170071176
18736194,0,1.7993084761141674e-05
18736197,8.91964517404876e-05,0
18736366,0,2.374524018335146e-06
18736541,0.0003802681964524774,0
18736834,0,0.0019456718550974622
18736864,0.00032254309319084524,0
18736887,0.0019991066799793767,0
18737043,0,0.0017096734557680955
18737069,0.0003061447530224179,0
18737116,0.0008458096848258935,0
18737119,0.00046374688078890217,0
18737187,0.000499769262090303,0
18737190,0,0.003382145457806599
18737220,0,0.005277062435749267
18737363,0.00036393114257900867,0
18737368,0.00046779257940913983,0
18737425,0.0003783797991988046,0
18737838,0.008729983402343789,0
18737838,0,0.0033390006517761634
18737838,0.0033371315385253356,0
18738182,0.00046108644769717435,0
18738299,0,0.001000480016979859
18738300,0,0.0010004677577476078
18738533,0.0001924906307953849,0
18738556,0,9.794905175183294e-06
18738643,0,0.0037194002601947844
18738725,0.0011066306700220905,0
18738773,0,0.0010004257309490308
18738826,0.012053681656591155,0
18738842,0,0.0015008372739597985
18738940,0.00399769523423549,0
18738993,0,0.0009172798849949479
18739051,0,0.006412030388585844
18739108,0,0.009778976945230234
18739189,0,0.0047847318790571825
18739368,0.0020230354660983286,0
18739383,0,0.0047365557438705415
18739396,0.00018894318286106032,0
18739481,0.0019993641689446187,0
18739491,0,9.642480518170419e-05
18739631,0,0.0019926312247507245
18739688,0.0021246840130628693,0
18739722,0.00035245884179817917,0
18739722,0.0013973144964103366,0
18739953,0.0004252270673189007,0
18739982,0.0003982980733529122,0
18739994,0,0.0070022354847808005
18740007,0.0027137274623053194,0
18740081,0,0.0012071610363844438
18740090,0.00040987808450459,0
18740153,0.0021520631013075206,0
18740153,0,0.0029610163307392306
18740158,0,0.0010603256979634587
18740195,0,0.0009323756533834763
18740246,0.0019994443690825167,0
